userID|itemID|prediction
16065|26600|4
16065|31529|0
16077|16294|1
16077|32396|0
16082|6923|0
16082|11030|2
16082|29657|3
16082|29940|3
16084|400|0
16089|16068|0
16093|19012|0
16093|30362|0
16096|23621|3
16096|32329|0
16100|2627|0
16113|30158|0
16120|2248|1
16120|12315|0
16138|9540|0
16147|6609|3
16148|18058|3
16163|26547|0
16168|7199|4
16181|3985|0
16190|30408|0
16192|23112|0
16199|27108|0
16209|31893|1
16215|22688|3
16231|1757|4
16232|17458|0
16235|29657|0
16237|12528|4
16243|10894|0
16249|24890|2
16265|26859|0
16267|3128|0
16276|2981|4
16288|25789|3
16292|2930|2
16292|8463|2
16294|7593|0
16294|23255|0
16298|18181|2
16300|8371|4
16300|20572|1
16306|26876|0
16308|12965|0
16310|550|0
16310|20968|0
16311|7743|4
16311|9649|0
16311|11532|0
16314|5076|3
16315|975|0
16315|4409|4
16315|8532|0
16315|16162|0
16315|28894|4
16316|32033|4
16317|30173|1
16319|25583|0
16338|19932|0
16343|15994|0
16344|18451|0
16348|3027|0
16349|11710|0
16350|13676|0
16357|30362|0
16361|4066|0
16361|5548|0
16384|3108|0
16384|23995|0
16398|27179|0
16404|11252|4
16404|28401|2
16411|9616|0
16420|29534|0
16434|11199|4
16437|4418|1
16437|28664|0
16442|7032|4
16442|24450|4
16443|17265|0
16447|10911|1
16448|5587|0
16453|26494|3
16458|11234|1
16461|2169|0
16461|12663|3
16461|15971|3
16461|20792|3
16461|23148|0
16464|32565|0
16470|22310|4
16470|26802|0
16471|11188|2
16477|15173|1
16480|23050|4
16483|26404|3
16486|9611|3
16486|22417|0
16486|22543|0
16486|22963|4
16492|19768|0
16493|7158|3
16498|6909|2
16498|12964|0
16511|11251|0
16511|20131|0
16512|16737|0
16516|637|0
16516|28758|0
16528|4066|3
16535|18954|1
16537|23901|2
16547|10674|4
16560|25115|0
16568|31459|4
16572|19267|4
16573|21007|0
16576|25510|0
16578|13192|0
16584|32609|0
16585|8949|2
16610|13459|1
16610|31567|1
16612|2417|0
16612|4509|1
16621|1584|0
16630|7313|0
16644|14327|0
16648|17089|0
16649|6261|0
16649|27263|0
16678|7746|3
16684|6490|0
16698|27618|0
16704|18630|4
16707|5617|0
16707|13125|4
16707|14495|0
16712|1639|0
16719|31033|0
16720|11615|0
16720|15445|1
16720|19121|0
16725|11370|0
16731|24466|0
16734|1970|1
16735|30362|0
16740|11710|0
16743|12315|0
16754|18360|0
16764|24664|2
16764|28471|0
16779|21264|0
16779|29288|0
16794|18630|0
16798|23360|2
16804|1867|0
16840|32204|3
16842|12101|0
16846|14291|0
16850|26072|2
16860|6487|3
16862|9058|0
16864|9730|1
16865|1970|0
16865|4135|0
16865|28728|0
16896|16319|0
16897|19812|0
16898|28395|3
16900|31683|0
16901|13228|0
16910|16402|2
16910|19768|3
16910|20131|2
16913|24140|0
16913|27432|0
16915|2025|0
16915|24340|2
16919|29280|4
16922|31265|0
16932|22374|1
16941|25098|0
16948|31975|0
16956|8609|0
16960|6149|3
16960|18796|3
16960|26503|0
16960|32146|4
16962|26545|0
16968|11492|0
16969|16017|0
16976|7032|4
16979|1294|4
16979|15701|0
16979|22110|3
16979|30477|0
16979|32349|2
16980|11251|0
16989|2517|0
16992|28260|0
17002|20742|0
17002|32658|1
17007|10703|1
17012|24236|0
17016|8719|0
17018|11014|4
17021|7460|0
17022|28722|0
17030|2627|0
17035|3359|0
17035|23274|0
17037|1737|3
17037|28335|2
17038|9102|0
17042|19267|0
17048|7481|0
17058|24904|0
17071|19768|0
17074|17497|0
17080|22262|0
17085|895|0
17085|3942|0
17085|10714|0
17085|13574|0
17085|14171|1
17085|17485|1
17085|24569|0
17085|29986|0
17087|23050|0
17088|8274|0
17090|5241|0
17104|21690|0
17105|29657|3
17120|8055|3
17124|4832|0
17124|10452|0
17136|16067|2
17140|25993|0
17146|4441|4
17146|15666|0
17152|23048|0
17153|17546|1
17154|3877|0
17154|6553|3
17154|8905|0
17170|975|0
17170|14833|3
17170|25878|0
17170|29613|0
17172|13676|0
17183|30|0
17183|4421|0
17188|31016|0
17200|19555|4
17205|29657|1
17212|12528|0
17213|10153|0
17216|29653|0
17220|13664|0
17230|21660|0
17253|23372|0
17253|29116|4
17255|32349|0
17256|30158|0
17263|10440|0
17264|14696|1
17264|24890|0
17265|19441|2
17266|26494|4
17274|4409|0
17277|16059|4
17277|20594|3
17278|32239|0
17280|15300|0
17285|13226|0
17291|6704|2
17295|3173|3
17298|1576|0
17298|27382|0
17308|23792|0
17317|18179|2
17317|24604|3
17327|25706|1
17336|16493|0
17346|28715|0
17353|10739|1
17353|11899|4
17353|28320|0
17359|4604|4
17359|11203|4
17377|18006|3
17381|30945|0
17382|29345|4
17404|3845|0
17404|10851|3
17410|4801|0
17422|24455|3
17437|31361|2
17445|11251|0
17445|11878|0
17446|14606|0
17447|4193|0
17448|23472|4
17449|20709|0
17450|31893|3
17451|13070|2
17454|11807|1
17466|13600|0
17466|28170|0
17493|19407|0
17498|4279|0
17510|3678|0
17510|5192|0
17516|3148|0
17520|1105|4
17521|16005|0
17537|28137|0
17561|23449|0
17574|7976|0
17587|24382|3
17588|28531|1
17590|29657|0
17594|12773|0
17602|24017|0
17606|16931|0
17608|5912|0
17618|16972|0
17619|9092|0
17626|9254|0
17632|21838|0
17632|24798|0
17639|11412|0
17642|4533|0
17652|13676|0
17652|31702|0
17655|22018|3
17656|13070|2
17656|13207|0
17657|19448|4
17659|4091|2
17660|10126|0
17662|10440|3
17667|6767|0
17667|16059|0
17678|18478|3
17678|30173|4
17679|16820|1
17679|28140|0
17679|29657|0
17679|29660|1
17682|18630|0
17682|25950|0
17687|3079|0
17692|32204|2
17694|10440|4
17694|12811|3
17699|21152|3
17706|24373|0
17712|9041|0
17713|5939|0
17725|11135|0
17726|19267|0
17737|31236|0
17743|5880|0
17743|6482|0
17743|23149|0
17754|11199|0
17757|25945|4
17759|8385|0
17759|20572|0
17760|23050|0
17760|23682|0
17760|24763|3
17760|28121|0
17766|18529|0
17768|17137|0
17779|24175|0
17803|1449|4
17807|3359|0
17807|27384|0
17820|11349|0
17835|11928|0
17835|24051|0
17835|32180|0
17837|7321|4
17837|8842|0
17837|30529|0
17852|32007|0
17853|20131|2
17859|15485|0
17869|16330|0
17882|6997|0
17894|17378|0
17897|6892|3
17898|30608|0
17901|3173|4
17912|23248|0
17914|29657|2
17915|5912|4
17915|26896|0
17915|28199|0
17915|32659|2
17927|18478|4
17927|21894|4
17939|2916|0
17941|25706|0
17944|2627|3
17945|20542|1
17956|20131|0
17962|29657|0
17964|6886|0
17969|11120|0
17969|14424|0
17973|9828|0
17974|11617|4
17974|14327|2
17975|17731|1
17975|21387|0
17978|10060|0
17988|17458|0
17998|20594|0
18003|29928|0
18004|19652|4
18004|30671|3
18014|18385|3
18015|7894|3
18029|21375|4
18030|5237|3
18035|395|3
18035|2981|0
18038|29657|0
18038|31850|0
18045|8983|0
18050|7325|0
18050|11873|0
18053|12384|0
18053|14080|0
18065|1109|1
18066|20003|0
18067|30292|0
18069|27263|0
18069|29657|0
18071|19976|0
18072|637|0
18076|28978|0
18079|20209|1
18085|7031|3
18091|26896|4
18091|29342|2
18093|587|0
18096|29926|0
18097|4314|2
18109|8693|0
18127|8455|3
18130|12806|0
18130|31079|1
18133|29269|0
18140|11088|0
18140|21011|0
18147|612|1
18148|4441|4
18152|27866|1
18159|24555|0
18178|8054|0
18182|9550|0
18190|13482|1
18190|26545|0
18190|28260|4
18191|11454|0
18191|21725|0
18195|20106|1
18197|25663|3
18203|32329|2
18205|28260|4
18205|28715|0
18206|32335|0
18208|25045|0
18209|23582|4
18210|18630|0
18211|387|0
18221|219|2
18226|30712|0
18227|2198|3
18227|2517|0
18227|7433|1
18227|7881|1
18227|16059|3
18227|16727|3
18227|26100|0
18227|29928|1
18234|32324|3
18236|15141|0
18240|19861|3
18240|26584|1
18243|17838|0
18245|13211|2
18245|17326|3
18251|18133|0
18254|25646|0
18256|10299|0
18260|12773|4
18263|9798|0
18269|2939|0
18269|3233|0
18284|29660|0
18292|6112|0
18292|13254|0
18298|2787|0
18302|3039|2
18302|29657|0
18312|22085|0
18312|29657|2
18313|25739|0
18317|26381|0
18324|28984|0
18332|9295|0
18333|10441|3
18333|11251|0
18339|20317|0
18348|23337|0
18350|15423|0
18350|24299|0
18350|31812|4
18352|19382|2
18359|19441|0
18359|22518|0
18361|10258|0
18372|2113|0
18377|22987|0
18377|29233|4
18377|30822|4
18385|3404|4
18387|20478|0
18391|4702|0
18391|10837|0
18391|20945|0
18391|22954|0
18391|22963|0
18400|11001|0
18408|13378|0
18413|12321|0
18418|604|0
18421|8716|0
18421|15376|0
18421|29933|0
18423|8307|0
18425|12528|0
18432|3113|0
18433|13168|2
18457|25886|0
18465|2858|0
18472|30|0
18477|24051|2
18478|26170|0
18481|19281|4
18483|6300|3
18483|13664|1
18488|7492|3
18493|2682|3
18493|17489|0
18493|17968|4
18493|25397|0
18495|17165|0
18513|18630|0
18528|28522|0
18532|8055|0
18545|16059|0
18551|7314|0
18570|16868|0
18574|20131|0
18580|2509|0
18580|5185|3
18581|7032|4
18582|16110|0
18584|11605|0
18593|20131|2
18599|31494|0
18603|26707|4
18610|26028|2
18610|31079|4
18611|32597|0
18619|11251|0
18623|22547|0
18626|4027|0
18629|18478|0
18629|32346|4
18630|17334|4
18648|18451|0
18655|13070|0
18656|31823|0
18664|31665|2
18666|7728|0
18666|23112|0
18669|19993|0
18672|27455|0
18680|6890|3
18686|14291|0
18691|10912|0
18691|25273|0
18698|6366|0
18706|4601|1
18708|8924|0
18708|20131|4
18708|21404|0
18717|11251|0
18718|29657|0
18727|3805|4
18727|14892|0
18727|21856|4
18727|22498|0
18728|31950|0
18732|23558|2
18736|32186|4
18754|11188|2
18756|4091|0
18758|21827|0
18758|28289|0
18761|18270|3
18761|20968|4
18765|1781|0
18765|25254|0
18766|1075|0
18782|30610|4
18792|31244|0
18817|21078|0
18818|13676|4
18820|26908|4
18821|31550|0
18823|334|3
18828|15368|0
18828|27808|0
18831|19517|0
18834|4135|0
18837|3997|0
18840|29824|0
18850|5854|0
18854|31687|2
18857|22954|1
18859|5373|0
18862|24051|2
18864|180|0
18875|14784|3
18875|21690|2
18875|29657|4
18879|4439|0
18882|18569|0
18889|29433|0
18900|18630|0
18914|9379|4
18926|552|1
18926|8139|1
18927|14005|0
18928|5053|0
18930|3529|0
18934|2702|1
18934|13207|4
18936|29657|0
18936|32449|2
18942|18433|0
18949|875|3
18949|11710|1
18950|27714|0
18952|1576|0
18952|12148|0
18952|12908|0
18952|16389|0
18952|22646|0
18952|28517|0
18952|29657|0
18952|31472|0
18960|30989|0
18971|1970|0
18971|2627|0
18972|1423|0
18979|19932|0
18984|31525|0
18988|18630|2
18988|20633|0
18989|15389|1
18992|21387|2
18996|21838|0
19006|17458|0
19012|2113|0
19013|15188|0
19013|19267|0
19017|24653|0
19025|23991|0
19025|24382|3
19038|23582|0
19045|14351|0
19045|21006|0
19047|1909|0
19047|5891|0
19047|8272|3
19049|29492|4
19056|15423|0
19057|14455|1
19067|7794|0
19067|19808|0
19072|26893|4
19087|5085|2
19089|21513|3
19089|29653|3
19091|1249|0
19091|5175|0
19091|18350|0
19091|24716|0
19092|2787|0
19093|29309|4
19102|395|0
19109|12409|0
19117|32014|0
19139|26447|4
19144|17749|4
19146|30362|3
19147|3601|4
19147|21387|4
19162|25129|0
19164|20131|0
19195|27229|0
19196|1075|0
19212|18780|0
19212|20562|3
19217|17095|0
19221|7976|4
19221|17645|0
19221|25025|0
19234|23149|0
19236|13254|3
19236|30781|0
19239|7851|0
19239|13302|0
19243|19204|0
19251|395|4
19251|2367|0
19251|18630|0
19251|29736|0
19260|8563|0
19263|27505|0
19264|24124|0
19265|1970|2
19267|19267|2
19271|7321|4
19271|14424|2
19273|32349|4
19288|22417|0
19296|23582|1
19310|844|0
19317|7199|0
19328|20233|3
19328|24299|0
19328|25167|2
19328|25993|0
19328|26381|0
19330|24763|0
19330|27695|0
19341|6590|0
19342|32374|3
19345|10507|0
19348|6024|0
19356|4314|0
19356|7102|0
19356|22963|2
19361|32612|4
19369|19913|0
19377|10666|0
19385|22471|4
19386|16900|4
19386|17497|0
19390|10221|0
19390|23020|0
19402|25057|4
19411|21184|4
19411|32633|0
19413|6876|0
19415|4326|0
19417|15295|0
19422|17291|3
19424|13900|0
19427|2113|0
19430|10507|0
19430|29309|0
19436|8578|0
19446|27497|2
19451|18796|1
19467|22519|0
19491|26786|2
19496|5349|2
19500|14784|3
19500|23736|0
19500|28517|0
19503|9144|0
19511|25557|2
19525|8538|0
19543|8878|0
19543|20164|3
19547|30324|0
19548|25706|2
19551|14283|0
19551|20436|0
19567|14458|4
19579|5061|2
19595|9198|0
19595|10782|0
19595|23621|0
19597|13225|0
19607|1322|4
19609|18796|2
19609|23945|0
19612|19183|1
19620|1970|1
19630|6261|1
19641|14146|2
19641|25789|1
19644|30438|0
19644|32524|0
19645|5421|0
19657|9|0
19659|29657|0
19660|20131|2
19664|6013|2
19669|6165|4
19669|13664|0
19675|6013|0
19685|30546|3
19694|8701|4
19700|4832|0
19703|26227|0
19704|25219|0
19710|22963|0
19722|32242|0
19741|4439|0
19741|10900|1
19742|30445|1
19745|7175|1
19745|24140|3
19759|4832|0
19771|25663|0
19772|12878|3
19772|25706|3
19784|7021|0
19799|29657|1
19800|12774|0
19801|4421|0
19812|26763|0
19827|21280|0
19827|24716|0
19833|19166|0
19833|32585|0
19837|11630|0
19837|12872|0
19838|2494|0
19838|19366|0
19847|4020|3
19847|29657|3
19857|29657|3
19866|26196|0
19879|11630|1
19879|30712|0
19883|3438|1
19888|8779|0
19892|5074|0
19892|10033|0
19892|30031|0
19894|6112|2
19894|10648|0
19930|8935|0
19943|30511|4
19945|16749|1
19945|24929|0
19946|14815|0
19947|15971|2
19950|4456|2
19960|1970|0
19960|17550|3
19977|461|2
19980|16066|4
19985|2761|0
19987|12998|0
19987|19156|0
19987|27889|0
19992|26340|2
19993|9246|3
19993|14667|0
19993|23995|3
19993|27892|3
20006|30136|0
20016|32733|0
20023|3027|2
20023|21356|3
20028|4135|4
20041|11434|2
20056|14815|0
20063|14871|0
20065|9729|0
20108|18789|0
20109|6847|0
20116|6002|4
20116|6479|1
20126|28967|0
20127|4533|4
20132|16303|2
20132|18610|0
20137|16005|0
20138|8705|0
20147|31701|4
20155|18610|0
20171|3606|3
20181|15173|2
20182|14211|3
20195|28900|0
20197|13113|4
20198|875|0
20199|20146|0
20202|11526|0
20203|17269|0
20213|9185|1
20213|15423|3
20228|6261|2
20228|28260|4
20228|29460|3
20230|637|1
20234|13211|4
20243|12678|1
20260|7460|0
20263|22519|0
20264|4832|0
20269|9906|3
20269|11617|0
20269|11928|0
20269|29736|0
20270|11841|0
20271|13459|3
20277|27900|0
20291|8772|0
20295|2169|0
20304|1970|0
20304|15667|0
20310|25967|0
20313|12237|0
20315|22506|0
20317|27866|0
20317|29657|4
20324|15835|1
20327|13367|2
20349|6276|0
20361|16294|3
20361|23582|0
20361|25422|0
20362|18630|3
20376|12663|0
20384|4325|0
20386|19932|0
20387|11928|0
20390|23956|2
20393|26504|0
20411|23475|3
20416|26893|4
20419|16724|0
20419|18213|0
20420|4280|0
20424|20131|4
20426|18385|0
20426|28877|3
20439|20131|0
20451|32329|1
20457|11728|4
20466|2684|3
20466|13459|0
20478|11199|0
20481|10957|0
20484|10376|4
20491|15445|0
20496|8350|3
20496|11742|4
20506|28137|3
20512|19017|4
20514|29657|0
20516|10612|0
20516|16059|4
20544|12202|3
20552|20922|0
20557|18744|0
20570|14399|0
20570|26687|1
20572|20436|2
20588|18796|0
20596|6559|2
20601|23393|0
20605|20074|2
20611|552|0
20613|20146|0
20617|20595|3
20624|6874|0
20630|4801|1
20636|14377|0
20641|29657|2
20652|11251|0
20668|9937|0
20668|23913|1
20671|1483|2
20676|31432|0
20685|25838|2
20686|486|0
20686|26886|0
20686|32605|0
20701|26445|0
20709|11120|2
20709|31028|4
20711|18630|0
20712|32204|0
20726|9139|4
20742|11434|0
20742|12064|0
20750|25277|0
20753|10440|0
20758|7428|1
20758|20131|0
20770|32714|0
20771|13264|0
20771|20436|0
20773|15039|0
20775|12251|0
20778|8134|0
20785|19251|0
20785|27845|1
20790|16352|2
20810|21754|4
20818|26896|3
20824|26017|3
20833|30814|0
20844|20286|0
20846|2517|1
20846|15991|3
20846|18796|2
20848|3656|1
20848|5042|3
20848|6348|0
20848|16006|0
20854|19281|3
20863|23280|0
20864|4806|0
20875|31909|0
20882|15173|0
20885|28531|0
20894|8716|4
20907|7894|0
20907|10598|1
20912|26685|0
20914|4085|1
20914|18569|0
20915|17811|4
20920|9262|4
20920|11401|1
20920|20843|4
20940|5560|2
20940|7520|2
20948|32374|3
20963|14219|2
20966|30362|0
20967|16599|0
20972|1152|0
20972|25789|3
20980|5783|4
20980|28664|3
20987|11155|0
21002|7976|2
21012|32213|4
21022|29657|0
21033|15689|4
21036|11251|0
21044|11088|0
21051|1970|2
21052|24585|0
21058|29225|0
21061|3124|3
21064|30690|0
21067|9638|4
21074|12251|0
21076|29657|0
21079|15952|0
21082|6048|4
21083|18630|0
21099|11048|0
21099|14815|0
21099|18796|0
21100|9262|0
21102|5464|0
21125|24815|0
21130|9927|3
21130|23050|0
21158|27849|0
21159|6112|0
21165|29660|0
21166|4091|0
21167|31679|1
21174|9134|0
21185|7976|3
21190|11047|0
21192|32714|0
21204|17275|0
21213|22269|3
21213|23334|0
21213|29000|0
21224|3333|4
21227|2627|2
21237|29233|0
21248|26082|0
21249|15423|0
21255|4349|3
21261|23148|1
21271|31567|4
21273|4832|4
21283|9215|0
21287|6372|0
21309|21208|2
21309|26190|0
21311|11630|2
21311|28981|1
21326|29657|2
21335|17696|0
21337|19261|0
21343|4595|0
21345|24140|0
21346|5260|4
21346|25926|0
21347|4702|0
21347|22134|2
21349|13813|0
21363|32576|2
21366|21631|2
21368|161|0
21403|19707|0
21407|8901|0
21407|18584|0
21409|19019|0
21411|875|0
21411|16012|4
21417|6308|0
21417|24815|4
21418|20233|0
21422|24880|0
21425|12291|0
21428|5973|0
21432|16763|3
21435|21264|3
21446|399|0
21449|7976|1
21449|17752|2
21449|27470|0
21459|5697|0
21459|30725|1
21459|31079|3
21475|24716|2
21499|5221|0
21499|23221|0
21509|31715|0
21517|19742|0
21519|750|0
21520|5817|3
21520|27750|0
21522|692|4
21522|10145|4
21531|25381|0
21532|8563|0
21539|28715|0
21541|12881|0
21551|1724|2
21551|26080|0
21551|30682|0
21566|22498|0
21566|26645|3
21567|7125|0
21569|5464|4
21572|14763|0
21573|5391|0
21574|22978|0
21584|24659|0
21584|25677|2
21611|14268|2
21622|1128|1
21627|17622|0
21627|21690|2
21631|352|3
21631|7460|0
21639|12998|0
21639|23148|0
21640|2787|0
21640|26547|0
21642|11251|0
21645|6819|0
21646|18006|0
21647|18782|0
21653|21163|1
21655|14005|0
21658|5099|0
21658|11251|0
21664|23246|0
21664|26381|0
21670|12687|0
21671|7052|0
21671|23715|0
21678|352|4
21683|18630|1
21691|13942|0
21691|17494|0
21695|2981|3
21698|21556|4
21704|6559|0
21715|26028|3
21724|15188|0
21730|15971|1
21730|27090|0
21731|2550|0
21742|29657|4
21743|20562|1
21759|11251|0
21761|24890|0
21770|23402|0
21773|32581|0
21788|15376|0
21791|3471|3
21793|2627|3
21794|12687|0
21794|19909|4
21794|20131|0
21794|29058|0
21804|11199|3
21807|18133|0
21808|17785|0
21809|9027|0
21810|6766|0
21810|26381|0
21812|29288|0
21816|14815|4
21823|5557|0
21824|25993|3
21825|8019|0
21830|11120|4
21835|23402|0
21848|4801|0
21868|6764|0
21869|11710|2
21869|28573|1
21873|24730|2
21878|20572|2
21879|12081|0
21880|8459|3
21882|24890|0
21888|16675|3
21890|22252|0
21896|20915|3
21904|12245|0
21904|23316|0
21911|11251|0
21917|2684|1
21926|17167|0
21927|12774|0
21930|4149|0
21939|24382|0
21947|25487|3
21951|2761|0
21952|8055|0
21952|29657|1
21953|1576|0
21957|23382|0
21958|26804|4
21962|2113|0
21969|10982|0
21974|4922|3
21986|1705|0
21986|18630|0
21988|22582|2
21989|16215|0
21990|7199|0
21990|9303|4
21990|9906|0
22003|25859|0
22007|18954|0
22014|10282|0
22017|30857|2
22019|3505|2
22019|15500|0
22019|32287|0
22026|1633|3
22026|11001|3
22048|4325|0
22048|21988|0
22048|22757|0
22048|30438|1
22052|20478|0
22059|219|1
22059|4742|1
22059|5999|1
22059|8542|1
22059|11884|1
22059|14005|1
22059|19166|1
22059|28475|0
22059|29442|0
22059|30158|1
22059|30723|0
22061|21384|1
22068|27899|0
22069|30133|0
22069|31459|1
22075|19969|4
22082|24124|0
22100|20131|0
22102|31361|0
22107|29657|3
22123|2107|3
22124|4013|0
22139|2446|0
22139|10118|0
22139|19901|0
22139|25624|0
22139|31574|0
22140|10507|0
22142|31339|4
22156|19725|3
22162|32019|0
22166|11560|0
22167|13700|0
22167|22351|3
22169|3594|3
22174|18630|0
22175|9215|0
22175|28195|3
22175|29345|3
22183|20532|0
22183|21410|0
22183|26170|0
22192|461|0
22199|25706|0
22225|20145|4
22227|14495|2
22227|22234|0
22231|4604|0
22231|4680|0
22231|10099|0
22231|27108|0
22231|28664|0
22231|30981|0
22244|29657|0
22245|2321|0
22249|9506|1
22249|14568|4
22249|18181|0
22265|24975|0
22288|17676|0
22294|8615|0
22295|18586|0
22296|16971|0
22296|18954|0
22296|27872|0
22297|13561|4
22297|13752|0
22320|24795|4
22332|21078|0
22347|25677|1
22359|9831|1
22362|6150|0
22362|13546|3
22364|25648|0
22370|16830|0
22370|29260|0
22373|22987|2
22373|28260|3
22375|10945|0
22377|6105|1
22382|12972|0
22399|5879|2
22407|13675|0
22407|18058|1
22408|1970|0
22409|21343|0
22411|11674|3
22411|14815|3
22417|9256|1
22421|6012|1
22421|19366|2
22425|6890|0
22427|11349|0
22432|13027|1
22444|29234|0
22445|27150|0
22447|29657|0
22451|1625|3
22456|20131|4
22459|13865|0
22470|12423|0
22471|1970|0
22476|26082|0
22493|5938|0
22498|3612|4
22515|30533|0
22517|16647|0
22525|19515|2
22528|6478|0
22529|30133|3
22541|22991|0
22548|6588|3
22551|461|1
22555|11370|0
22571|20150|3
22589|1705|0
22593|7303|0
22593|12955|0
22593|16403|0
22593|24065|0
22593|31016|0
22594|4249|0
22594|16485|0
22594|28122|3
22596|16483|0
22598|21146|0
22599|2517|0
22621|25895|2
22623|19870|0
22627|11251|3
22631|19267|2
22636|21573|0
22650|11898|0
22663|14606|0
22664|25357|0
22667|8793|0
22667|19871|3
22668|7894|4
22669|26896|0
22669|30290|1
22670|7021|0
22674|2981|0
22683|18574|0
22696|17463|2
22701|23881|0
22701|31893|0
22716|762|0
22719|14784|4
22724|22216|3
22732|31850|4
22736|17761|2
22736|18630|0
22753|17458|0
22754|11251|3
22755|29657|0
22763|9198|0
22766|24382|0
22770|13228|4
22785|750|0
22789|2829|4
22792|4125|1
22794|12063|0
22798|272|1
22800|32658|1
22805|11188|0
22805|19267|0
22815|18413|3
22815|21146|0
22816|6398|0
22836|11251|0
22845|5042|2
22857|23221|4
22868|29795|3
22870|2025|2
22870|25939|3
22870|32335|0
22871|30136|4
22871|31079|0
22872|20131|0
22872|24466|4
22881|4279|2
22889|7948|0
22890|3942|0
22890|25557|4
22891|5349|1
22892|9262|0
22892|21372|0
22893|6363|1
22893|17785|0
22905|18078|0
22928|19382|1
22941|30918|3
22951|24175|0
22954|8648|4
22965|9379|3
22971|24939|1
22978|4080|2
22980|2684|2
22993|77|0
22993|16059|0
22993|19971|4
23012|23148|1
23012|31079|2
23013|23444|0
23022|10473|0
23028|18743|3
23029|7913|0
23030|11454|4
23033|3973|0
23034|2113|1
23035|21163|0
23039|4396|3
23042|26804|0
23049|32045|3
23052|23050|0
23052|31385|0
23059|8213|0
23061|8615|0
23061|29345|0
23082|27857|4
23082|29567|0
23085|6295|0
23085|15445|0
23085|26028|0
23090|3438|2
23090|7387|0
23090|18360|3
23092|2517|0
23095|10714|3
23101|13031|0
23115|7809|0
23123|11630|2
23123|18630|0
23123|28096|0
23125|11710|1
23126|19267|4
23128|4091|0
23129|7021|0
23135|2340|3
23135|5076|0
23135|7794|0
23139|14005|0
23139|27849|1
23142|23050|0
23148|3392|0
23155|9429|0
23156|30728|0
23167|30445|4
23172|6112|2
23175|7021|2
23178|13676|0
23179|5464|0
23180|3100|0
23181|31702|0
23184|1489|0
23184|4937|2
23184|14623|2
23184|30676|0
23198|22512|2
23214|25816|0
23223|23251|0
23224|8779|0
23225|5463|0
23225|31783|0
23234|31953|0
23242|12663|0
23244|31803|4
23248|8538|2
23253|17920|2
23255|4660|0
23255|8337|4
23255|16101|2
23255|30138|3
23258|15730|0
23259|7982|0
23273|31683|0
23277|29137|3
23278|28417|0
23279|10145|4
23288|26503|4
23291|16059|0
23298|24299|4
23305|8895|1
23305|12773|3
23310|17794|4
23319|20131|1
23333|23|0
23333|2446|0
23334|17660|3
23334|30376|4
23336|12251|0
23338|23050|4
23342|28137|0
23342|29225|0
23348|28410|0
23353|11821|0
23353|22417|1
23354|11188|2
23354|24890|1
23355|4595|0
23359|1626|3
23363|20150|0
23363|20664|0
23372|13174|2
23405|21006|2
23413|3991|0
23417|950|0
23417|14319|0
23417|19098|0
23425|17089|1
23438|24823|0
23446|4091|0
23452|15116|0
23452|17312|4
23452|24168|1
23460|5144|2
23463|4280|0
23474|19742|0
23475|2369|0
23475|11841|0
23496|22417|0
23498|12716|0
23501|27990|1
23507|25058|0
23522|14606|4
23523|29427|0
23530|10821|0
23530|14603|0
23530|21240|4
23537|20751|0
23548|10452|0
23548|13951|3
23553|30445|3
23555|6295|3
23560|12678|4
23562|13692|2
23575|29657|0
23583|9429|2
23591|24168|0
23595|9492|0
23602|3750|0
23603|2981|0
23609|11349|0
23615|12528|0
23622|23148|0
23627|3477|0
23627|8511|1
23627|15188|0
23627|23136|0
23627|25886|0
23641|2321|0
23642|31745|3
23645|23945|0
23646|19370|2
23647|22427|4
23647|29097|1
23648|16059|0
23651|4832|0
23651|19267|0
23653|14623|0
23672|29700|2
23674|24140|0
23676|26660|0
23681|1557|0
23689|1970|0
23694|13664|3
23696|21241|0
23696|28638|0
23697|2550|3
23700|13035|1
23709|1782|4
23714|17054|0
23714|29657|0
23715|32007|0
23722|6760|0
23727|1788|0
23735|7032|4
23742|19267|3
23743|8334|0
23753|10958|1
23772|18630|4
23775|26413|0
23825|4761|3
23825|21590|2
23836|18148|0
23836|19739|0
23844|32684|0
23846|11251|0
23855|18630|0
23863|9962|0
23863|28096|0
23863|29221|0
23870|26043|2
23884|18630|0
23888|4702|3
23900|27944|0
23918|15423|0
23918|30158|4
23928|23148|0
23942|25993|0
23946|31265|0
23948|3601|0
23948|9379|0
23955|26468|2
23956|18579|4
23957|875|4
23960|27630|0
23970|9730|0
23973|27382|0
23978|9215|0
23980|1216|1
23980|4393|0
23980|27444|2
23980|31459|4
23981|23582|0
23986|15667|0
23986|26702|2
23988|9649|0
23989|23200|3
23996|6639|0
23996|9831|0
23998|11928|0
23998|17749|0
24013|17110|3
24019|18991|0
24019|27498|0
24025|10508|3
24032|8574|0
24032|12626|0
24034|28199|0
24052|15862|3
24063|2509|1
24072|27882|0
24090|10409|0
24091|13403|0
24091|22978|1
24091|27664|3
24095|2428|4
24095|5221|0
24095|10912|0
24095|19950|1
24099|12870|0
24099|17261|0
24111|20607|4
24115|15681|0
24117|12528|2
24121|22468|3
24128|8829|4
24128|16553|0
24140|9102|2
24144|19582|0
24152|6890|0
24161|13664|4
24161|22822|0
24161|29657|3
24164|20209|0
24166|461|4
24168|18630|0
